year,sex,name,n,rank,nation
1996,F,DIANA,36,661,England & Wales
1996,F,ELISA,36,661,England & Wales
1996,F,ELSA,36,661,England & Wales
1996,F,ESTELLE,36,661,England & Wales
1996,F,FARRAH,36,661,England & Wales
1996,F,LORRAINE,36,661,England & Wales
1996,F,PEYTON,36,661,England & Wales
1996,F,ANGELICA,35,671,England & Wales
1996,F,ANNE-MARIE,35,671,England & Wales
1996,F,CHERYL,35,671,England & Wales
1996,F,CLEO,35,671,England & Wales
1996,F,ENYA,35,671,England & Wales
1996,F,HAFSAH,35,671,England & Wales
1996,F,HARRIETT,35,671,England & Wales
1996,F,JAYMEE,35,671,England & Wales
1996,F,KHADIJAH,35,671,England & Wales
1996,F,LAILA,35,671,England & Wales
1996,F,LESLEY,35,671,England & Wales
1996,F,NOOR,35,671,England & Wales
1996,F,PIPPA,35,671,England & Wales
1996,F,RHIANN,35,671,England & Wales
1996,F,SUSANNA,35,671,England & Wales
1996,F,AILSA,34,686,England & Wales
1996,F,ASHLEE,34,686,England & Wales
1996,F,CAITLYN,34,686,England & Wales
1996,F,CHERISE,34,686,England & Wales
1996,F,CLEMENTINE,34,686,England & Wales
1996,F,CYDNEY,34,686,England & Wales
1996,F,FRANKIE,34,686,England & Wales
1996,F,HARMONY,34,686,England & Wales
1996,F,KRISTIE,34,686,England & Wales
1996,F,LINDA,34,686,England & Wales
1996,F,LOTTIE,34,686,England & Wales
1996,F,MANPREET,34,686,England & Wales
1996,F,POOJA,34,686,England & Wales
1996,F,REANNA,34,686,England & Wales
1996,F,SORCHA,34,686,England & Wales
1996,F,THERESA,34,686,England & Wales
1996,F,TRACY,34,686,England & Wales
1996,F,AMIRA,33,703,England & Wales
1996,F,BUSHRA,33,703,England & Wales
1996,F,CALLY,33,703,England & Wales
1996,F,CHARLEIGH,33,703,England & Wales
1996,F,CHARLY,33,703,England & Wales
1996,F,FAHIMA,33,703,England & Wales
1996,F,GILLIAN,33,703,England & Wales
1996,F,JAY,33,703,England & Wales
1996,F,MAISHA,33,703,England & Wales
1996,F,SADE,33,703,England & Wales
1996,F,SOFIE,33,703,England & Wales
1996,F,TARYN,33,703,England & Wales
1996,F,TIANA,33,703,England & Wales
1996,F,ZAHRAA,33,703,England & Wales
1996,F,ALEXA,32,717,England & Wales
1996,F,ALIA,32,717,England & Wales
1996,F,AMINAH,32,717,England & Wales
1996,F,AMRITA,32,717,England & Wales
1996,F,ANGELINA,32,717,England & Wales
1996,F,AQSA,32,717,England & Wales
1996,F,CHERIE,32,717,England & Wales
1996,F,CLARICE,32,717,England & Wales
1996,F,COLLETTE,32,717,England & Wales
1996,F,ELLESSE,32,717,England & Wales
1996,F,EMILY-JANE,32,717,England & Wales
1996,F,FAHMIDA,32,717,England & Wales
1996,F,FAIZAH,32,717,England & Wales
1996,F,JAMIE-LEIGH,32,717,England & Wales
1996,F,JUDITH,32,717,England & Wales
1996,F,JULIETTE,32,717,England & Wales
1996,F,KADIE,32,717,England & Wales
1996,F,LEYLA,32,717,England & Wales
1996,F,YASEMIN,32,717,England & Wales
1996,F,ALANIS,31,736,England & Wales
1996,F,AMRIT,31,736,England & Wales
1996,F,BRIANNA,31,736,England & Wales
1996,F,CARLEY,31,736,England & Wales
1996,F,CHIARA,31,736,England & Wales
1996,F,CHRISTY,31,736,England & Wales
1996,F,ELLIE-MAY,31,736,England & Wales
1996,F,EMMA-LOUISE,31,736,England & Wales
1996,F,JAMILA,31,736,England & Wales
1996,F,JO,31,736,England & Wales
1996,F,KAJAL,31,736,England & Wales
1996,F,KATERINA,31,736,England & Wales
1996,F,KAVITA,31,736,England & Wales
1996,F,MISBAH,31,736,England & Wales
1996,F,REGAN,31,736,England & Wales
1996,F,ROMY,31,736,England & Wales
1996,F,STEFANIE,31,736,England & Wales
1996,F,ALEENA,30,753,England & Wales
1996,F,AMIEE,30,753,England & Wales
1996,F,ANEESAH,30,753,England & Wales
1996,F,ASIA,30,753,England & Wales
1996,F,AVA,30,753,England & Wales
1996,F,AYLA,30,753,England & Wales
1996,F,CATRINA,30,753,England & Wales
1996,F,COLLEEN,30,753,England & Wales
1996,F,DARCEY,30,753,England & Wales
1996,F,GURPREET,30,753,England & Wales
1996,F,JENNIE,30,753,England & Wales
1996,F,JORDANNE,30,753,England & Wales
1996,F,KAYLIE,30,753,England & Wales
1996,F,LEA,30,753,England & Wales
1996,F,LYNSEY,30,753,England & Wales
1996,F,MAGGIE,30,753,England & Wales
1996,F,MAIA,30,753,England & Wales
1996,F,MELISA,30,753,England & Wales
1996,F,MEREDITH,30,753,England & Wales
1996,F,RADHIKA,30,753,England & Wales
1996,F,SANNA,30,753,England & Wales
1996,F,SHANTELLE,30,753,England & Wales
1996,F,SIDRA,30,753,England & Wales
1996,F,SONYA,30,753,England & Wales
1996,F,TYLA,30,753,England & Wales
1996,F,UZMA,30,753,England & Wales
1996,F,VIKKI,30,753,England & Wales
1996,F,YVONNE,30,753,England & Wales
1996,F,ZAYNAB,30,753,England & Wales
1996,F,ZOEY,30,753,England & Wales
1996,F,ALEISHA,29,783,England & Wales
1996,F,ALYSSA,29,783,England & Wales
1996,F,ANIQA,29,783,England & Wales
1996,F,ANTOINETTE,29,783,England & Wales
1996,F,ASHLIE,29,783,England & Wales
1996,F,BETHANEY,29,783,England & Wales
1996,F,CLOE,29,783,England & Wales
1996,F,DION,29,783,England & Wales
1996,F,EILIDH,29,783,England & Wales
1996,F,ELEN,29,783,England & Wales
1996,F,ELOUISE,29,783,England & Wales
1996,F,GRACIE,29,783,England & Wales
1996,F,KIRANDEEP,29,783,England & Wales
1996,F,LEONI,29,783,England & Wales
1996,F,NAFISA,29,783,England & Wales
1996,F,RUKHSAR,29,783,England & Wales
1996,F,TAHMINA,29,783,England & Wales
1996,F,TRACEY,29,783,England & Wales
1996,F,VERONICA,29,783,England & Wales
1996,F,ANN-MARIE,28,802,England & Wales
1996,F,ATHENA,28,802,England & Wales
1996,F,CARINA,28,802,England & Wales
1996,F,CAROL,28,802,England & Wales
1996,F,ELLICE,28,802,England & Wales
1996,F,ELLISHA,28,802,England & Wales
1996,F,ELLY,28,802,England & Wales
1996,F,EMMIE,28,802,England & Wales
1996,F,HARPREET,28,802,England & Wales
1996,F,IMANI,28,802,England & Wales
1996,F,KATARINA,28,802,England & Wales
1996,F,KATIE-LOUISE,28,802,England & Wales
1996,F,KRYSTAL,28,802,England & Wales
1996,F,LIANA,28,802,England & Wales
1996,F,PHILLIPPA,28,802,England & Wales
1996,F,PORTIA,28,802,England & Wales
1996,F,SANDRA,28,802,England & Wales
1996,F,SHARMIN,28,802,England & Wales
1996,F,SHEENA,28,802,England & Wales
1996,F,TASHA,28,802,England & Wales
1996,F,TIANNA,28,802,England & Wales
1996,F,AMNA,27,823,England & Wales
1996,F,ANJALI,27,823,England & Wales
1996,F,ANNA-MARIE,27,823,England & Wales
1996,F,CECILIA,27,823,England & Wales
1996,F,CHARLEE,27,823,England & Wales
1996,F,ELAINE,27,823,England & Wales
1996,F,ELSIE,27,823,England & Wales
1996,F,ELYSE,27,823,England & Wales
1996,F,FATIMAH,27,823,England & Wales
1996,F,HEBE,27,823,England & Wales
1996,F,JAYE,27,823,England & Wales
1996,F,LAURYN,27,823,England & Wales
1996,F,LEIGHA,27,823,England & Wales
1996,F,LENA,27,823,England & Wales
1996,F,MARISA,27,823,England & Wales
1996,F,NIKKITA,27,823,England & Wales
1996,F,PEARL,27,823,England & Wales
1996,F,RAE,27,823,England & Wales
1996,F,RHEANNA,27,823,England & Wales
1996,F,SAOIRSE,27,823,England & Wales
1996,F,SHAKIRA,27,823,England & Wales
1996,F,SHAMIMA,27,823,England & Wales
1996,F,SUZANNAH,27,823,England & Wales
1996,F,TASNEEM,27,823,England & Wales
1996,F,YVETTE,27,823,England & Wales
1996,F,AMMAARAH,26,848,England & Wales
1996,F,BAILEY,26,848,England & Wales
1996,F,BARBARA,26,848,England & Wales
1996,F,BEVERLEY,26,848,England & Wales
1996,F,DENISE,26,848,England & Wales
1996,F,FENELLA,26,848,England & Wales
1996,F,GABRIELA,26,848,England & Wales
1996,F,GERALDINE,26,848,England & Wales
1996,F,HABIBA,26,848,England & Wales
1996,F,JOELY,26,848,England & Wales
1996,F,JORDANA,26,848,England & Wales
1996,F,KENDAL,26,848,England & Wales
1996,F,KENDRA,26,848,England & Wales
1996,F,LAUREL,26,848,England & Wales
1996,F,MASUMA,26,848,England & Wales
1996,F,NICHOLE,26,848,England & Wales
1996,F,RACHELLE,26,848,England & Wales
1996,F,ROSEANNE,26,848,England & Wales
1996,F,SHANIA,26,848,England & Wales
1996,F,SOMMER,26,848,England & Wales
1996,F,VICKI,26,848,England & Wales
1996,F,ABIGAYLE,25,869,England & Wales
1996,F,AMANI,25,869,England & Wales
1996,F,ANAM,25,869,England & Wales
1996,F,ANNABELLA,25,869,England & Wales
1996,F,CHAYA,25,869,England & Wales
1996,F,FATEMA,25,869,England & Wales
1996,F,JANINE,25,869,England & Wales
1996,F,JOLENE,25,869,England & Wales
1996,F,KIARA,25,869,England & Wales
1996,F,KIRSTIN,25,869,England & Wales
1996,F,LINA,25,869,England & Wales
1996,F,MACKENZIE,25,869,England & Wales
1996,F,NICOLLE,25,869,England & Wales
1996,F,NUR,25,869,England & Wales
1996,F,PRECIOUS,25,869,England & Wales
1996,F,RHONA,25,869,England & Wales
1996,F,SAMERA,25,869,England & Wales
1996,F,SANYA,25,869,England & Wales
1996,F,SHANNA,25,869,England & Wales
1996,F,SHAUNIE,25,869,England & Wales
1996,F,SIDRAH,25,869,England & Wales
1996,F,TYRA,25,869,England & Wales
1996,F,ADELLE,24,891,England & Wales
1996,F,AIYSHA,24,891,England & Wales
1996,F,ALANAH,24,891,England & Wales
1996,F,CHEYANNE,24,891,England & Wales
1996,F,FATMA,24,891,England & Wales
1996,F,HARRIETTE,24,891,England & Wales
1996,F,HUMERA,24,891,England & Wales
1996,F,JESS,24,891,England & Wales
1996,F,MAEVE,24,891,England & Wales
1996,F,MARTINA,24,891,England & Wales
1996,F,NEHA,24,891,England & Wales
1996,F,PAMELA,24,891,England & Wales
1996,F,PRISCILLA,24,891,England & Wales
1996,F,RAVEENA,24,891,England & Wales
1996,F,REA,24,891,England & Wales
1996,F,RIMA,24,891,England & Wales
1996,F,ROMANA,24,891,England & Wales
1996,F,ROSEMARIE,24,891,England & Wales
1996,F,SIANA,24,891,England & Wales
1996,F,SUMAYYAH,24,891,England & Wales
1996,F,SYLVIA,24,891,England & Wales
1996,F,TAYA,24,891,England & Wales
1996,F,WENDY,24,891,England & Wales
1996,F,WILLOW,24,891,England & Wales
1996,F,ZAHRAH,24,891,England & Wales
1996,F,ALEESHA,23,916,England & Wales
1996,F,ALESSANDRA,23,916,England & Wales
1996,F,AMAL,23,916,England & Wales
1996,F,BELLA,23,916,England & Wales
1996,F,BRENNA,23,916,England & Wales
1996,F,CORDELIA,23,916,England & Wales
1996,F,CORRIE,23,916,England & Wales
1996,F,CORRINA,23,916,England & Wales
1996,F,EILEEN,23,916,England & Wales
1996,F,ELENI,23,916,England & Wales
1996,F,ELICIA,23,916,England & Wales
1996,F,ELISSA,23,916,England & Wales
1996,F,ELLISE,23,916,England & Wales
1996,F,HESTER,23,916,England & Wales
1996,F,HILARY,23,916,England & Wales
1996,F,HUMAYRA,23,916,England & Wales
1996,F,KACEY,23,916,England & Wales
1996,F,KIRI,23,916,England & Wales
1996,F,KOMAL,23,916,England & Wales
1996,F,MUNA,23,916,England & Wales
1996,F,OCEAN,23,916,England & Wales
1996,F,ROSINA,23,916,England & Wales
1996,F,SAFA,23,916,England & Wales
1996,F,SARAH-JAYNE,23,916,England & Wales
1996,F,SHAZIA,23,916,England & Wales
1996,F,SHERIDAN,23,916,England & Wales
1996,F,TASNIA,23,916,England & Wales
1996,F,YASMEEN,23,916,England & Wales
1996,F,AFSANA,22,944,England & Wales
1996,F,ALESHA,22,944,England & Wales
1996,F,ALYCE,22,944,England & Wales
1996,F,ANNETTE,22,944,England & Wales
1996,F,ANUM,22,944,England & Wales
1996,F,AYSE,22,944,England & Wales
1996,F,BETSY,22,944,England & Wales
1996,F,CHANDNI,22,944,England & Wales
1996,F,CHERRY,22,944,England & Wales
1996,F,DANICA,22,944,England & Wales
1996,F,EMELIA,22,944,England & Wales
1996,F,EMILEE,22,944,England & Wales
1996,F,HAJRA,22,944,England & Wales
1996,F,IZABELLA,22,944,England & Wales
1996,F,JADENE,22,944,England & Wales
1996,F,KLOE,22,944,England & Wales
1996,F,LINZI,22,944,England & Wales
1996,F,LUBNA,22,944,England & Wales
1996,F,MAIREAD,22,944,England & Wales
1996,F,MANDEEP,22,944,England & Wales
1996,F,MARI,22,944,England & Wales
1996,F,MARIANNA,22,944,England & Wales
1996,F,NATALYA,22,944,England & Wales
1996,F,NISHAT,22,944,England & Wales
1996,F,POLLYANNA,22,944,England & Wales
1996,F,SHANELLE,22,944,England & Wales
1996,F,TAMAR,22,944,England & Wales
1996,F,TAMZIN,22,944,England & Wales
1996,F,TASLIMA,22,944,England & Wales
1996,F,TAZMIN,22,944,England & Wales
1996,F,AMIRAH,21,974,England & Wales
1996,F,CARRIE-ANN,21,974,England & Wales
1996,F,CECILY,21,974,England & Wales
1996,F,CHARLI,21,974,England & Wales
1996,F,CHERISH,21,974,England & Wales
1996,F,CINDY,21,974,England & Wales
1996,F,COREY,21,974,England & Wales
1996,F,DANIKA,21,974,England & Wales
1996,F,DEANNE,21,974,England & Wales
1996,F,DEMI-LEE,21,974,England & Wales
1996,F,DESTINY,21,974,England & Wales
1996,F,ESMEE,21,974,England & Wales
1996,F,FIONNUALA,21,974,England & Wales
1996,F,HERMIONE,21,974,England & Wales
1996,F,HIRA,21,974,England & Wales
1996,F,JADINE,21,974,England & Wales
1996,F,KATELYN,21,974,England & Wales
1996,F,KENDALL,21,974,England & Wales
1996,F,LILI,21,974,England & Wales
1996,F,MARIYAH,21,974,England & Wales
1996,F,MARIYAM,21,974,England & Wales
1996,F,NABEELA,21,974,England & Wales
1996,F,NANA,21,974,England & Wales
1996,F,RAHIMA,21,974,England & Wales
1996,F,SAFIYA,21,974,England & Wales
1996,F,SAMIA,21,974,England & Wales
1996,F,SAMMY-JO,21,974,England & Wales
1996,F,SHELBIE,21,974,England & Wales
1996,F,SIENNA,21,974,England & Wales
1996,F,TALITHA,21,974,England & Wales
1996,F,VIRGINIA,21,974,England & Wales
1996,F,ADINA,20,1005,England & Wales
1996,F,AIMIE,20,1005,England & Wales
1996,F,AMY-LEIGH,20,1005,England & Wales
1996,F,AMY-LOUISE,20,1005,England & Wales
1996,F,ARIANA,20,1005,England & Wales
1996,F,CHELCIE,20,1005,England & Wales
1996,F,ELEANORE,20,1005,England & Wales
1996,F,ELLENOR,20,1005,England & Wales
1996,F,EMMY,20,1005,England & Wales
1996,F,KATEY,20,1005,England & Wales
1996,F,LEIGH-ANNE,20,1005,England & Wales
1996,F,LISA-MARIE,20,1005,England & Wales
1996,F,MENNA,20,1005,England & Wales
1996,F,MONIKA,20,1005,England & Wales
1996,F,NAIMA,20,1005,England & Wales
1996,F,RACHEAL,20,1005,England & Wales
1996,F,ROSALIE,20,1005,England & Wales
1996,F,SAARAH,20,1005,England & Wales
1996,F,SAFIYYAH,20,1005,England & Wales
1996,F,SANAA,20,1005,England & Wales
1996,F,SEHRISH,20,1005,England & Wales
1996,F,SHANON,20,1005,England & Wales
1996,F,SHARN,20,1005,England & Wales
1996,F,TAMANNA,20,1005,England & Wales
1996,F,TATIANA,20,1005,England & Wales
1996,F,ZARAH,20,1005,England & Wales
1996,F,ABIDA,19,1031,England & Wales
1996,F,ALYX,19,1031,England & Wales
1996,F,ARIANE,19,1031,England & Wales
1996,F,BECKIE,19,1031,England & Wales
1996,F,BRIA,19,1031,England & Wales
1996,F,CAITLAN,19,1031,England & Wales
1996,F,CAOIMHE,19,1031,England & Wales
1996,F,CRISTINA,19,1031,England & Wales
1996,F,EILIS,19,1031,England & Wales
1996,F,ELA,19,1031,England & Wales
1996,F,ELERI,19,1031,England & Wales
1996,F,ELIF,19,1031,England & Wales
1996,F,ELLI,19,1031,England & Wales
1996,F,GLORIA,19,1031,England & Wales
1996,F,HEENA,19,1031,England & Wales
1996,F,HINA,19,1031,England & Wales
1996,F,HUMA,19,1031,England & Wales
1996,F,ILONA,19,1031,England & Wales
1996,F,ISHA,19,1031,England & Wales
1996,F,JANET,19,1031,England & Wales
1996,F,JOCELYN,19,1031,England & Wales
1996,F,KEALEY,19,1031,England & Wales
1996,F,LEENA,19,1031,England & Wales
1996,F,NORA,19,1031,England & Wales
1996,F,NOSHEEN,19,1031,England & Wales
1996,F,REEM,19,1031,England & Wales
1996,F,ROMA,19,1031,England & Wales
1996,F,SAMIHA,19,1031,England & Wales
1996,F,SHABNAM,19,1031,England & Wales
1996,F,SHAUNI,19,1031,England & Wales
1996,F,SHEREE,19,1031,England & Wales
1996,F,STAR,19,1031,England & Wales
1996,F,TEMPANY,19,1031,England & Wales
1996,F,TIERNEY,19,1031,England & Wales
1996,F,VALENTINA,19,1031,England & Wales
1996,F,VIOLET,19,1031,England & Wales
1996,F,WAHIDA,19,1031,England & Wales
1996,F,YOLANDA,19,1031,England & Wales
1996,F,ZAYNAH,19,1031,England & Wales
1996,F,ZEINAB,19,1031,England & Wales
1996,F,ZOYA,19,1031,England & Wales
1996,F,ABIGALE,18,1072,England & Wales
1996,F,ADRIANNE,18,1072,England & Wales
1996,F,ALISA,18,1072,England & Wales
1996,F,ALISSA,18,1072,England & Wales
1996,F,AMEENA,18,1072,England & Wales
1996,F,BETTY,18,1072,England & Wales
1996,F,CHERELLE,18,1072,England & Wales
1996,F,DANNII,18,1072,England & Wales
1996,F,DOROTHY,18,1072,England & Wales
1996,F,DULCIE,18,1072,England & Wales
1996,F,ELEANA,18,1072,England & Wales
1996,F,EMMELINE,18,1072,England & Wales
1996,F,GEORGA,18,1072,England & Wales
1996,F,GWEN,18,1072,England & Wales
1996,F,HALEEMAH,18,1072,England & Wales
1996,F,KERRY-ANNE,18,1072,England & Wales
1996,F,KERRYN,18,1072,England & Wales
1996,F,KIZZY,18,1072,England & Wales
1996,F,KRISTI,18,1072,England & Wales
1996,F,KYLA,18,1072,England & Wales
1996,F,MANDY,18,1072,England & Wales
1996,F,NICOL,18,1072,England & Wales
1996,F,NIDA,18,1072,England & Wales
1996,F,NUALA,18,1072,England & Wales
1996,F,RAEESA,18,1072,England & Wales
1996,F,REZWANA,18,1072,England & Wales
1996,F,RIVKA,18,1072,England & Wales
1996,F,ROMANY,18,1072,England & Wales
1996,F,RUKSANA,18,1072,England & Wales
1996,F,SAHAR,18,1072,England & Wales
1996,F,SAMEERA,18,1072,England & Wales
1996,F,SANNAH,18,1072,England & Wales
1996,F,SASCHA,18,1072,England & Wales
1996,F,SHABANA,18,1072,England & Wales
1996,F,SHANIE,18,1072,England & Wales
1996,F,SHARA,18,1072,England & Wales
1996,F,SHEREEN,18,1072,England & Wales
1996,F,URSULA,18,1072,England & Wales
1996,F,ZEBA,18,1072,England & Wales
1996,F,ZHANE,18,1072,England & Wales
1996,F,AAMINAH,17,1112,England & Wales
1996,F,ADELAIDE,17,1112,England & Wales
1996,F,ALANTA,17,1112,England & Wales
1996,F,ALISHIA,17,1112,England & Wales
1996,F,ALLANAH,17,1112,England & Wales
1996,F,ANNA-LOUISE,17,1112,England & Wales
1996,F,ANOUSHKA,17,1112,England & Wales
1996,F,ARIANNA,17,1112,England & Wales
1996,F,AROOSA,17,1112,England & Wales
1996,F,AVNEET,17,1112,England & Wales
1996,F,BIBI,17,1112,England & Wales
1996,F,BLISS,17,1112,England & Wales
1996,F,CARIS,17,1112,England & Wales
1996,F,CARISSA,17,1112,England & Wales
1996,F,CARRIE-ANNE,17,1112,England & Wales
1996,F,DARYL,17,1112,England & Wales
1996,F,EDITH,17,1112,England & Wales
1996,F,FATHIMA,17,1112,England & Wales
1996,F,HUSNA,17,1112,England & Wales
1996,F,IFRAH,17,1112,England & Wales
1996,F,JAZZ,17,1112,England & Wales
1996,F,JOELLE,17,1112,England & Wales
1996,F,JORDON,17,1112,England & Wales
1996,F,KAISHA,17,1112,England & Wales
1996,F,KATHRINE,17,1112,England & Wales
1996,F,KIYA,17,1112,England & Wales
1996,F,LAVINIA,17,1112,England & Wales
1996,F,LLINOS,17,1112,England & Wales
1996,F,MABEL,17,1112,England & Wales
1996,F,MADIHA,17,1112,England & Wales
1996,F,MATHILDA,17,1112,England & Wales
1996,F,MHAIRI,17,1112,England & Wales
1996,F,MICHA,17,1112,England & Wales
1996,F,MONTANA,17,1112,England & Wales
1996,F,NOREEN,17,1112,England & Wales
1996,F,OCTAVIA,17,1112,England & Wales
1996,F,OPHELIA,17,1112,England & Wales
1996,F,RAEGAN,17,1112,England & Wales
1996,F,REECE,17,1112,England & Wales
1996,F,RHIANA,17,1112,England & Wales
1996,F,RIKKI,17,1112,England & Wales
1996,F,ROBIN,17,1112,England & Wales
1996,F,SAFIYAH,17,1112,England & Wales
1996,F,SARINA,17,1112,England & Wales
1996,F,SELIN,17,1112,England & Wales
1996,F,SHAKILA,17,1112,England & Wales
1996,F,SHARNIE,17,1112,England & Wales
1996,F,SOBIA,17,1112,England & Wales
1996,F,SOPHY,17,1112,England & Wales
1996,F,STORM,17,1112,England & Wales
1996,F,SUMAIYA,17,1112,England & Wales
1996,F,TAMSYN,17,1112,England & Wales
1996,F,TASNIMA,17,1112,England & Wales
1996,F,TILLIE,17,1112,England & Wales
1996,F,ZAKIA,17,1112,England & Wales
1996,F,ZEENAT,17,1112,England & Wales
1996,F,ALIMA,16,1168,England & Wales
1996,F,ALYCIA,16,1168,England & Wales
1996,F,AMANPREET,16,1168,England & Wales
1996,F,AMMARAH,16,1168,England & Wales
1996,F,ANEEKA,16,1168,England & Wales
1996,F,ANMOL,16,1168,England & Wales
1996,F,ANTHEA,16,1168,England & Wales
1996,F,AURORA,16,1168,England & Wales
1996,F,AYA,16,1168,England & Wales
1996,F,BONITA,16,1168,England & Wales
1996,F,CARMEL,16,1168,England & Wales
1996,F,CASSIDY,16,1168,England & Wales
1996,F,CHRYSTAL,16,1168,England & Wales
1996,F,CHYNNA,16,1168,England & Wales
1996,F,CICELY,16,1168,England & Wales
1996,F,CORINNA,16,1168,England & Wales
1996,F,DINAH,16,1168,England & Wales
1996,F,DIVYA,16,1168,England & Wales
1996,F,EDIE,16,1168,England & Wales
1996,F,ELLIE-LOUISE,16,1168,England & Wales
1996,F,FALLON,16,1168,England & Wales
1996,F,GISELLE,16,1168,England & Wales
1996,F,GRETA,16,1168,England & Wales
1996,F,GWENLLIAN,16,1168,England & Wales
1996,F,HELENE,16,1168,England & Wales
1996,F,HUMAIRAA,16,1168,England & Wales
1996,F,JAIMIE,16,1168,England & Wales
1996,F,JANIE,16,1168,England & Wales
1996,F,KARLIE,16,1168,England & Wales
1996,F,KEIGHLEY,16,1168,England & Wales
1996,F,KELLY-ANNE,16,1168,England & Wales
1996,F,KELLY-MARIE,16,1168,England & Wales
1996,F,KENYA,16,1168,England & Wales
1996,F,KEREN,16,1168,England & Wales
1996,F,LILIA,16,1168,England & Wales
